"YYYYMMDD","hhmmss (UTC+0)","Type","Direction","Duration [s]"
20101108,205004,SMS,Outgoing,0
20101108,205145,SMS,Incoming,0
20101108,205336,SMS,Incoming,0
20101108,205955,SMS,Outgoing,0
20101108,211500,Data,Outgoing,15
20101108,211521,Data,Outgoing,10
20101108,211616,Data,Outgoing,11
20101108,211903,Data,Outgoing,18
20101108,212006,Data,Outgoing,15
20101108,223240,SMS,Outgoing,0
20101108,223816,SMS,Incoming,0
20101108,232237,SMS,Incoming,0
20101108,233332,SMS,Outgoing,0
20101109,010326,SMS,Outgoing,0
20101109,010509,SMS,Outgoing,0
20101109,010549,SMS,Outgoing,0
20101109,011221,SMS,Incoming,0
20101109,101041,SMS,Incoming,0
20101109,101110,SMS,Outgoing,0
20101109,101204,SMS,Incoming,0
20101109,101430,SMS,Incoming,0
20101109,105504,SMS,Incoming,0
20101109,110137,SMS,Outgoing,0
20101109,143828,Voice,Missed call,0
20101109,165456,SMS,Outgoing,0
20101109,165832,SMS,Incoming,0
20101109,175140,Voice,Incoming,33
20101109,175909,SMS,Incoming,0
20101109,180150,SMS,Outgoing,0
20101109,214142,SMS,Incoming,0
20101109,215315,SMS,Incoming,0
20101109,235123,Data,Outgoing,15
20101109,235949,SMS,Outgoing,0
20101110,000125,SMS,Incoming,0
20101110,071142,SMS,Incoming,0
20101110,082700,SMS,Incoming,0
20101110,090321,Voice,Missed call,0
20101110,160108,SMS,Incoming,0
20101110,160229,SMS,Incoming,0
20101110,160502,SMS,Incoming,0
20101110,160852,SMS,Outgoing,0
20101110,184352,Voice,Outgoing,98
20101110,184613,Voice,Outgoing,109
20101110,185331,SMS,Outgoing,0
20101110,185532,SMS,Outgoing,0
20101110,185851,SMS,Incoming,0
20101110,185932,SMS,Incoming,0
20101110,194643,SMS,Incoming,0
20101110,203901,SMS,Incoming,0
20101110,204129,SMS,Incoming,0
20101110,211633,SMS,Outgoing,0
20101110,211808,SMS,Incoming,0
20101110,212041,SMS,Outgoing,0
20101110,212617,Voice,Outgoing,0
20101110,214219,SMS,Incoming,0
20101111,000210,SMS,Incoming,0
20101111,043226,SMS,Outgoing,0
20101111,064429,SMS,Incoming,0
20101111,070809,Voice,Missed call,0
20101111,134028,SMS,Incoming,0
20101111,190210,SMS,Outgoing,0
20101112,004802,SMS,Incoming,0
20101112,005006,SMS,Incoming,0
20101112,005028,SMS,Outgoing,0
20101112,005319,Data,Outgoing,24
20101112,005350,Data,Outgoing,20
20101112,005423,Data,Outgoing,14
20101112,015816,SMS,Outgoing,0
20101112,142213,SMS,Outgoing,0
20101112,142718,SMS,Incoming,0
20101112,143656,SMS,Outgoing,0
20101112,145143,SMS,Incoming,0
20101112,145511,SMS,Outgoing,0
20101112,145753,SMS,Incoming,0
20101112,163807,Voice,Outgoing,0
20101112,163837,Voice,Outgoing,64
20101112,175350,SMS,Incoming,0
20101112,182143,Voice,Outgoing,0
20101112,182304,SMS,Outgoing,0
20101112,182503,SMS,Outgoing,0
20101112,182555,SMS,Incoming,0
20101112,185458,SMS,Incoming,0
20101112,185749,SMS,Outgoing,0
20101112,212313,SMS,Incoming,0
20101112,212321,SMS,Incoming,0
20101112,212407,SMS,Outgoing,0
20101112,212506,SMS,Incoming,0
20101112,213814,SMS,Incoming,0
20101112,213844,SMS,Incoming,0
20101112,215828,SMS,Outgoing,0
20101112,220039,SMS,Incoming,0
20101112,220642,SMS,Outgoing,0
20101112,221118,SMS,Incoming,0
20101112,223722,SMS,Outgoing,0
20101112,233224,SMS,Incoming,0
20101113,014111,SMS,Outgoing,0
20101113,022643,SMS,Outgoing,0
20101113,053818,SMS,Incoming,0
20101113,142149,SMS,Incoming,0
20101113,154632,SMS,Outgoing,0
20101113,163609,SMS,Incoming,0
20101113,163636,Voice,Outgoing,0
20101113,163838,SMS,Outgoing,0
20101113,173808,SMS,Incoming,0
20101113,184108,Data,Outgoing,37
20101113,211025,SMS,Incoming,0
20101113,214908,SMS,Outgoing,0
20101113,215153,SMS,Incoming,0
20101113,222104,SMS,Incoming,0
20101113,223142,SMS,Outgoing,0
20101114,003133,SMS,Outgoing,0
20101114,021351,SMS,Outgoing,0
20101114,095427,SMS,Incoming,0
20101114,112840,SMS,Outgoing,0
20101114,132742,SMS,Incoming,0
20101114,174039,SMS,Outgoing,0
20101114,174901,SMS,Outgoing,0
20101114,180456,SMS,Outgoing,0
20101114,182028,SMS,Incoming,0
20101114,192653,SMS,Incoming,0
20101114,193335,SMS,Incoming,0
20101114,195449,Voice,Outgoing,0
20101114,203033,SMS,Outgoing,0
20101114,204334,SMS,Outgoing,0
20101114,204445,SMS,Incoming,0
20101114,205426,Voice,Missed call,0
20101114,211102,SMS,Incoming,0
20101114,212021,Voice,Outgoing,194
20101114,214957,Data,Outgoing,97
20101114,215158,Data,Outgoing,20
20101114,215655,Data,Outgoing,12
20101114,224219,SMS,Incoming,0
20101114,225031,SMS,Outgoing,0
20101115,042035,SMS,Outgoing,0
20101115,044308,SMS,Incoming,0
20101115,083555,SMS,Incoming,0
20101115,084724,SMS,Incoming,0
20101115,095758,SMS,Outgoing,0
20101115,161746,SMS,Incoming,0
20101115,183303,SMS,Incoming,0
20101115,195038,SMS,Incoming,0
20101115,195400,SMS,Outgoing,0
20101115,195459,SMS,Incoming,0
20101116,005330,SMS,Outgoing,0
20101116,020841,SMS,Outgoing,0
20101116,041406,SMS,Incoming,0
20101116,042027,SMS,Outgoing,0
20101116,042143,SMS,Incoming,0
20101116,143500,SMS,Incoming,0
20101116,160403,SMS,Outgoing,0
20101116,193807,SMS,Outgoing,0
20101116,193946,SMS,Outgoing,0
20101116,205216,SMS,Incoming,0
20101117,085403,SMS,Incoming,0
20101117,090320,SMS,Incoming,0
20101117,092205,SMS,Outgoing,0
20101117,092352,SMS,Outgoing,0
20101117,092412,SMS,Incoming,0
20101117,092711,SMS,Outgoing,0
20101117,092736,Data,Outgoing,0
20101117,092952,SMS,Incoming,0
20101117,093649,Voice,Outgoing,0
20101117,105613,SMS,Outgoing,0
20101117,112944,SMS,Incoming,0
20101117,114353,SMS,Incoming,0
20101117,122501,Voice,Outgoing,0
20101117,132334,Voice,Missed call,0
20101117,143018,Voice,Incoming,275
20101117,144938,SMS,Outgoing,0
20101117,150805,Voice,Outgoing,60
20101117,185359,SMS,Incoming,0
20101117,200038,Voice,Outgoing,423
20101118,070257,SMS,Outgoing,0
20101118,071821,Voice,Missed call,0
20101118,073355,Voice,Outgoing,42
20101118,073459,Voice,Outgoing,144
20101118,084211,SMS,Incoming,0
20101118,102717,SMS,Incoming,0
20101118,103843,Voice,Outgoing,46
20101118,122658,SMS,Incoming,0
20101118,123324,SMS,Outgoing,0
20101118,131724,SMS,Incoming,0
20101118,131833,SMS,Outgoing,0
20101118,132109,SMS,Incoming,0
20101118,135816,SMS,Outgoing,0
20101118,140048,SMS,Incoming,0
20101118,140134,Voice,Outgoing,0
20101118,140305,SMS,Incoming,0
20101118,140504,SMS,Outgoing,0
20101118,140849,SMS,Incoming,0
20101118,141116,Voice,Outgoing,316
20101118,143412,Voice,Outgoing,122
20101118,144102,Voice,Incoming,97
20101118,144821,Voice,Incoming,41
20101118,144937,Voice,Outgoing,103
20101118,151012,Voice,Incoming,8
20101118,182724,SMS,Incoming,0
20101118,191333,SMS,Outgoing,0
20101118,191521,SMS,Outgoing,0
20101118,191831,SMS,Incoming,0
20101119,065717,SMS,Outgoing,0
20101119,065819,SMS,Outgoing,0
20101119,071820,SMS,Incoming,0
20101119,071933,SMS,Outgoing,0
20101119,075804,SMS,Incoming,0
20101119,080235,SMS,Incoming,0
20101119,080639,SMS,Outgoing,0
20101119,081016,SMS,Outgoing,0
20101119,081058,SMS,Incoming,0
20101119,100217,Voice,Incoming,437
20101119,100952,Voice,Outgoing,8
20101119,101012,Voice,Outgoing,103
20101119,102151,Voice,Outgoing,315
20101119,103000,SMS,Incoming,0
20101119,103117,SMS,Outgoing,0
20101119,112045,Voice,Outgoing,0
20101119,113253,Voice,Outgoing,54
20101119,120423,SMS,Outgoing,0
20101119,120705,Voice,Outgoing,0
20101119,120804,SMS,Incoming,0
20101119,135905,Voice,Incoming,46
20101119,160017,SMS,Outgoing,0
20101119,160130,SMS,Incoming,0
20101119,160628,SMS,Outgoing,0
20101119,160921,SMS,Incoming,0
20101119,185925,Voice,Missed call,0
20101119,192115,Voice,Outgoing,280
20101120,100906,Voice,Incoming,61
20101120,101430,Voice,Outgoing,0
20101120,104124,Data,Outgoing,30
20101120,104259,Data,Outgoing,43
20101120,104357,Data,Outgoing,17
20101120,104426,Data,Outgoing,135
20101120,104648,Data,Outgoing,13
20101120,104739,Data,Outgoing,3
20101120,104744,Data,Outgoing,74
20101120,104900,Data,Outgoing,849
20101120,105159,Voice,Incoming,355
20101120,105859,Voice,Incoming,131
20101120,112113,Voice,Incoming,31
20101120,112757,Data,Outgoing,8
20101120,112813,Data,Outgoing,14
20101120,121320,Data,Outgoing,8
20101120,121331,Voice,Incoming,11
20101120,125202,Voice,Missed call,0
20101120,143359,Data,Outgoing,7
20101120,143410,Data,Outgoing,666
20101120,145154,SMS,Outgoing,0
20101120,145333,SMS,Incoming,0
20101120,145451,SMS,Outgoing,0
20101120,145545,SMS,Incoming,0
20101120,152645,Data,Outgoing,9836
20101120,201838,Voice,Missed call,0
20101120,230516,Data,Outgoing,1196
20101121,092827,Voice,Outgoing,106
20101121,093135,Data,Outgoing,238
20101121,093537,Data,Outgoing,551
20101121,111714,Data,Outgoing,16
20101121,112128,Data,Outgoing,57
20101121,112250,Data,Outgoing,32
20101121,112434,Data,Outgoing,9
20101121,112443,Data,Outgoing,853
20101121,114344,Data,Outgoing,10
20101121,114405,Data,Outgoing,1093
20101121,145037,Voice,Missed call,0
20101121,155806,Data,Outgoing,86
20101121,171722,Voice,Outgoing,100
20101121,215603,Data,Outgoing,995
20101122,051109,Data,Outgoing,263
20101122,054625,SMS,Outgoing,0
20101122,062125,SMS,Outgoing,0
20101122,062854,SMS,Incoming,0
20101122,065216,SMS,Incoming,0
20101122,073409,SMS,Outgoing,0
20101122,093341,SMS,Incoming,0
20101122,093453,SMS,Outgoing,0
20101122,093508,SMS,Outgoing,0
20101122,101101,SMS,Incoming,0
20101122,101134,SMS,Outgoing,0
20101122,110838,Voice,Outgoing,42
20101122,111433,SMS,Incoming,0
20101122,112509,Voice,Missed call,0
20101122,114343,SMS,Outgoing,0
20101122,124359,SMS,Outgoing,0
20101122,124628,SMS,Incoming,0
20101122,150631,Data,Outgoing,126
20101122,150906,Data,Outgoing,166
20101122,151211,Data,Outgoing,39
20101122,151314,Voice,Incoming,129
20101122,151721,Data,Outgoing,282
20101122,152455,Data,Outgoing,284
20101122,162417,Voice,Incoming,21
20101122,164411,Data,Outgoing,102
20101122,172635,Voice,Outgoing,106
20101122,173635,SMS,Incoming,0
20101122,175229,Voice,Outgoing,0
20101122,180719,SMS,Outgoing,0
20101122,180944,SMS,Incoming,0
20101122,182306,SMS,Outgoing,0
20101122,193134,Voice,Incoming,394
20101123,062724,SMS,Incoming,0
20101123,062825,SMS,Outgoing,0
20101123,063930,SMS,Outgoing,0
20101123,075132,Voice,Outgoing,0
20101123,075448,SMS,Outgoing,0
20101123,080421,Voice,Outgoing,0
20101123,080729,Voice,Incoming,84
20101123,081500,SMS,Outgoing,0
20101123,082005,SMS,Incoming,0
20101123,082232,SMS,Outgoing,0
20101123,082719,SMS,Incoming,0
20101123,082903,SMS,Outgoing,0
20101123,083018,SMS,Incoming,0
20101123,083249,SMS,Outgoing,0
20101123,085029,SMS,Incoming,0
20101123,085251,Voice,Outgoing,85
20101123,085612,SMS,Outgoing,0
20101123,085836,Voice,Incoming,84
20101123,095112,Voice,Incoming,56
20101123,105612,SMS,Incoming,0
20101123,110318,SMS,Outgoing,0
20101123,111048,SMS,Incoming,0
20101123,114149,SMS,Outgoing,0
20101123,124112,SMS,Incoming,0
20101123,132900,Voice,Outgoing,30
20101123,141758,SMS,Incoming,0
20101123,144119,SMS,Incoming,0
20101123,145349,SMS,Outgoing,0
20101123,150313,Voice,Outgoing,0
20101123,150625,SMS,Incoming,0
20101123,152139,SMS,Outgoing,0
20101123,152323,SMS,Incoming,0
20101123,170344,Voice,Incoming,70
20101123,170903,Voice,Incoming,74
20101123,171735,Voice,Outgoing,384
20101123,174229,SMS,Outgoing,0
20101123,194207,SMS,Outgoing,0
20101123,194438,SMS,Incoming,0
20101123,194741,SMS,Outgoing,0
20101123,194753,SMS,Incoming,0
20101123,194937,SMS,Incoming,0
20101123,200825,SMS,Incoming,0
20101123,221309,SMS,Incoming,0
20101124,044650,SMS,Outgoing,0
20101124,064255,SMS,Incoming,0
20101124,064302,Data,Outgoing,16
20101124,074050,Voice,Incoming,183
20101124,090010,SMS,Outgoing,0
20101124,090236,SMS,Incoming,0
20101124,090350,SMS,Outgoing,0
20101124,093634,Voice,Incoming,142
20101124,125131,SMS,Incoming,0
20101124,125246,SMS,Outgoing,0
20101124,125445,SMS,Outgoing,0
20101124,131228,SMS,Incoming,0
20101124,144408,Voice,Incoming,59
20101124,144933,Voice,Outgoing,0
20101124,144954,Voice,Outgoing,0
20101124,182632,SMS,Outgoing,0
20101124,184312,SMS,Incoming,0
20101124,201004,SMS,Outgoing,0
20101124,202821,SMS,Incoming,0
20101124,210331,Voice,Outgoing,229
20101124,211812,SMS,Outgoing,0
20101124,212046,SMS,Incoming,0
20101124,212540,SMS,Incoming,0
20101125,051903,SMS,Outgoing,0
20101125,060021,SMS,Incoming,0
20101125,062000,SMS,Incoming,0
20101125,062056,SMS,Outgoing,0
20101125,062159,SMS,Incoming,0
20101125,065211,Voice,Outgoing,0
20101125,065638,SMS,Outgoing,0
20101125,074401,Voice,Outgoing,7
20101125,075351,SMS,Incoming,0
20101125,075801,SMS,Incoming,0
20101125,084305,SMS,Incoming,0
20101125,095844,SMS,Incoming,0
20101125,095933,SMS,Outgoing,0
20101125,112157,SMS,Outgoing,0
20101125,120523,SMS,Incoming,0
20101125,134053,SMS,Incoming,0
20101125,134508,SMS,Outgoing,0
20101125,134615,SMS,Incoming,0
20101125,135022,SMS,Outgoing,0
20101125,135303,SMS,Incoming,0
20101125,161856,Voice,Missed call,0
20101125,162125,SMS,Incoming,0
20101125,163231,SMS,Incoming,0
20101125,163535,SMS,Outgoing,0
20101125,165315,Voice,Incoming,41
20101125,174648,SMS,Incoming,0
20101125,200844,SMS,Incoming,0
20101125,203340,SMS,Outgoing,0
20101125,205150,SMS,Outgoing,0
20101126,051704,SMS,Incoming,0
20101126,071658,SMS,Incoming,0
20101126,072018,SMS,Outgoing,0
20101126,090846,Voice,Incoming,32
20101126,091831,SMS,Incoming,0
20101126,101922,SMS,Outgoing,0
20101126,102224,SMS,Incoming,0
20101126,113217,Voice,Outgoing,140
20101126,131046,SMS,Incoming,0
20101126,131807,SMS,Outgoing,0
20101126,132424,SMS,Outgoing,0
20101126,132919,SMS,Incoming,0
20101126,141656,SMS,Outgoing,0
20101126,152224,SMS,Incoming,0
20101126,152458,SMS,Outgoing,0
20101126,153632,Voice,Outgoing,64
20101126,153800,Voice,Outgoing,686
20101126,160243,Voice,Incoming,26
20101126,160552,Voice,Incoming,28
20101126,170234,SMS,Incoming,0
20101126,181208,Voice,Outgoing,259
20101126,194428,SMS,Outgoing,0
20101126,194823,SMS,Incoming,0
20101126,203247,SMS,Outgoing,0
20101126,203835,SMS,Outgoing,0
20101126,212027,SMS,Incoming,0
20101127,071201,Voice,Outgoing,0
20101127,071359,SMS,Outgoing,0
20101127,073745,SMS,Incoming,0
20101127,081105,SMS,Outgoing,0
20101127,085208,SMS,Incoming,0
20101127,101550,Voice,Outgoing,395
20101127,102529,SMS,Outgoing,0
20101127,103455,Voice,Incoming,329
20101127,113649,Voice,Incoming,81
20101127,122332,Voice,Outgoing,0
20101127,134111,Data,Outgoing,34
20101127,134654,SMS,Outgoing,0
20101127,134819,SMS,Incoming,0
20101127,140451,Voice,Outgoing,12
20101127,160102,SMS,Incoming,0
20101127,162735,SMS,Outgoing,0
20101127,162841,SMS,Incoming,0
20101127,163316,SMS,Incoming,0
20101127,164202,SMS,Outgoing,0
20101127,164505,Voice,Outgoing,197
20101127,165217,SMS,Incoming,0
20101127,165311,SMS,Outgoing,0
20101127,165913,SMS,Outgoing,0
20101127,170209,SMS,Incoming,0
20101127,184855,Voice,Outgoing,63
20101127,195114,SMS,Outgoing,0
20101127,195403,SMS,Incoming,0
20101127,204326,SMS,Outgoing,0
20101127,204811,SMS,Incoming,0
20101128,085457,SMS,Outgoing,0
20101128,090617,SMS,Incoming,0
20101128,095534,SMS,Outgoing,0
20101128,112216,Voice,Outgoing,50
20101128,113440,Voice,Outgoing,0
20101128,122212,Voice,Incoming,13
20101128,122534,Voice,Missed call,0
20101128,130915,Voice,Outgoing,0
20101128,131033,SMS,Outgoing,0
20101128,140214,Voice,Incoming,279
20101128,141520,Voice,Outgoing,65
20101128,141900,SMS,Outgoing,0
20101128,142005,SMS,Incoming,0
20101128,144642,SMS,Incoming,0
20101128,144733,SMS,Outgoing,0
20101128,154529,Voice,Outgoing,81
20101128,154937,Voice,Outgoing,0
20101128,170322,Data,Outgoing,1636
20101128,201538,SMS,Outgoing,0
20101128,201626,SMS,Outgoing,0
20101128,203334,SMS,Incoming,0
20101128,204717,SMS,Outgoing,0
20101129,071247,SMS,Outgoing,0
20101129,082013,SMS,Incoming,0
20101129,083235,SMS,Incoming,0
20101129,085750,SMS,Incoming,0
20101129,085953,SMS,Outgoing,0
20101129,090028,SMS,Outgoing,0
20101129,090808,SMS,Incoming,0
20101129,091000,SMS,Outgoing,0
20101129,110357,Voice,Missed call,0
20101129,111516,Voice,Missed call,0
20101129,112350,Voice,Outgoing,0
20101129,112425,Voice,Outgoing,0
20101129,112505,SMS,Incoming,0
20101129,112542,Voice,Incoming,49
20101129,115029,SMS,Outgoing,0
20101129,115343,SMS,Incoming,0
20101129,133022,Voice,Incoming,0
20101129,133118,Voice,Outgoing,35
20101129,153011,SMS,Outgoing,0
20101129,153515,SMS,Incoming,0
20101129,155546,SMS,Incoming,0
20101129,155741,SMS,Outgoing,0
20101129,160040,SMS,Incoming,0
20101129,160810,SMS,Outgoing,0
20101129,161627,Voice,Incoming,0
20101129,161726,SMS,Outgoing,0
20101129,174410,Voice,Missed call,0
20101129,195238,Voice,Outgoing,35
20101129,203217,SMS,Incoming,0
20101129,203539,SMS,Outgoing,0
20101129,203832,SMS,Incoming,0
20101129,205943,SMS,Outgoing,0
20101129,214750,SMS,Outgoing,0
20101129,215009,SMS,Incoming,0
20101129,215429,SMS,Outgoing,0
20101129,215654,SMS,Incoming,0
20101129,220011,SMS,Outgoing,0
20101130,070912,SMS,Outgoing,0
20101130,073301,SMS,Incoming,0
20101130,081742,SMS,Incoming,0
20101130,093125,Data,Outgoing,27
20101130,093605,SMS,Incoming,0
20101130,122005,SMS,Outgoing,0
20101130,122220,SMS,Incoming,0
20101130,144253,SMS,Incoming,0
20101130,145153,SMS,Outgoing,0
20101130,145259,Data,Outgoing,76
20101130,150456,Voice,Outgoing,62
20101130,151555,SMS,Incoming,0
20101130,191411,Voice,Incoming,256
20101130,192212,Data,Outgoing,27
20101130,193449,SMS,Incoming,0
20101130,193726,SMS,Outgoing,0
20101130,193748,SMS,Outgoing,0
20101130,193907,SMS,Incoming,0
20101130,194144,SMS,Outgoing,0
20101130,194450,SMS,Incoming,0
20101130,213332,SMS,Incoming,0
20101130,213751,SMS,Outgoing,0
20101130,214837,SMS,Outgoing,0
20101201,075917,SMS,Incoming,0
20101201,090242,Voice,Outgoing,0
20101201,090402,Voice,Outgoing,0
20101201,103135,SMS,Outgoing,0
20101201,103622,Voice,Outgoing,286
20101201,103916,SMS,Incoming,0
20101201,104228,SMS,Outgoing,0
20101201,123810,SMS,Incoming,0
20101201,124224,SMS,Incoming,0
20101201,144118,SMS,Incoming,0
20101201,190031,SMS,Incoming,0
20101201,190112,Voice,Outgoing,143
20101201,190715,Voice,Outgoing,58
20101201,222343,SMS,Outgoing,0
20101201,222530,SMS,Incoming,0
20101201,222811,SMS,Outgoing,0
20101201,222957,SMS,Incoming,0
20101201,223220,SMS,Outgoing,0
20101201,224708,SMS,Incoming,0
20101201,224922,SMS,Outgoing,0
20101201,230555,SMS,Incoming,0
20101202,065524,SMS,Outgoing,0
20101202,070327,SMS,Outgoing,0
20101202,070939,SMS,Incoming,0
20101202,074959,SMS,Incoming,0
20101202,080803,SMS,Incoming,0
20101202,081034,SMS,Outgoing,0
20101202,093525,SMS,Incoming,0
20101202,120612,Voice,Missed call,0
20101202,124522,Voice,Missed call,0
20101202,125946,Voice,Missed call,0
20101202,131257,Voice,Outgoing,81
20101202,181535,Voice,Outgoing,411
20101202,182258,Voice,Outgoing,86
20101202,182456,Voice,Outgoing,90
20101202,183631,Voice,Outgoing,73
20101202,185239,SMS,Outgoing,0
20101202,185511,Voice,Missed call,0
20101202,190839,Voice,Outgoing,0
20101202,190901,Voice,Outgoing,69
20101202,191417,Voice,Outgoing,825
20101202,194655,SMS,Incoming,0
20101202,195832,SMS,Outgoing,0
20101202,200159,SMS,Incoming,0
20101202,204414,SMS,Outgoing,0
20101202,204907,SMS,Incoming,0
20101202,205521,SMS,Outgoing,0
20101202,205629,SMS,Outgoing,0
20101202,205641,SMS,Outgoing,0
20101202,205708,SMS,Outgoing,0
20101202,205745,SMS,Incoming,0
20101202,210007,SMS,Outgoing,0
20101202,210059,SMS,Incoming,0
20101202,210234,SMS,Outgoing,0
20101202,210418,SMS,Incoming,0
20101202,211246,Data,Outgoing,21
20101202,211913,SMS,Incoming,0
20101203,062150,SMS,Outgoing,0
20101203,062456,SMS,Incoming,0
20101203,062629,SMS,Outgoing,0
20101203,075818,SMS,Incoming,0
20101203,124823,Voice,Missed call,0
20101203,130304,Voice,Missed call,0
20101203,130355,Voice,Outgoing,78
20101203,130545,Voice,Outgoing,145
20101203,131538,Voice,Missed call,0
20101203,131706,SMS,Incoming,0
20101203,131711,SMS,Incoming,0
20101203,132602,SMS,Outgoing,0
20101203,132748,SMS,Outgoing,0
20101203,132945,SMS,Incoming,0
20101203,133635,SMS,Incoming,0
20101203,134444,Voice,Outgoing,281
20101203,162151,SMS,Outgoing,0
20101203,171957,SMS,Incoming,0
20101203,173046,SMS,Outgoing,0
20101203,180645,Data,Outgoing,51
20101203,181037,Data,Outgoing,36
20101203,181710,SMS,Outgoing,0
20101203,203947,Voice,Outgoing,161
20101204,103456,Data,Outgoing,1227
20101204,104330,SMS,Outgoing,0
20101204,115433,Data,Outgoing,41
20101204,115552,Data,Outgoing,12
20101204,115634,Data,Outgoing,44
20101204,120114,Data,Outgoing,8
20101204,173546,Voice,Outgoing,528
20101204,174906,SMS,Outgoing,0
20101204,174927,SMS,Outgoing,0
20101204,191335,Voice,Incoming,138
20101204,215619,SMS,Outgoing,0
20101204,220240,SMS,Incoming,0
20101204,220334,SMS,Outgoing,0
20101205,092245,Voice,Outgoing,34
20101205,092433,Data,Outgoing,3
20101205,092515,Data,Outgoing,1016
20101205,094305,Data,Outgoing,9416
20101205,104005,SMS,Incoming,0
20101205,122242,Voice,Incoming,258
20101205,123518,Data,Outgoing,73
20101205,153056,SMS,Incoming,0
20101205,174733,Voice,Outgoing,303
20101205,194054,Data,Outgoing,593
20101206,073216,SMS,Incoming,0
20101206,075233,Voice,Incoming,189
20101206,080017,Voice,Outgoing,110
20101206,082341,SMS,Incoming,0
20101206,082438,SMS,Outgoing,0
20101206,082630,SMS,Incoming,0
20101206,082904,SMS,Outgoing,0
20101206,091923,Voice,Incoming,252
20101206,094305,Voice,Incoming,257
20101206,094845,Voice,Outgoing,29
20101206,094943,Voice,Outgoing,82
20101206,095129,Voice,Outgoing,129
20101206,095423,SMS,Outgoing,0
20101206,095531,SMS,Incoming,0
20101206,095635,Voice,Outgoing,115
20101206,100134,Voice,Outgoing,0
20101206,100741,Voice,Outgoing,33
20101206,101448,SMS,Outgoing,0
20101206,101744,SMS,Incoming,0
20101206,101857,SMS,Outgoing,0
20101206,102111,SMS,Incoming,0
20101206,102508,SMS,Incoming,0
20101206,102533,SMS,Outgoing,0
20101206,102724,SMS,Incoming,0
20101206,103511,Voice,Outgoing,278
20101206,104228,SMS,Incoming,0
20101206,104545,SMS,Incoming,0
20101206,133709,SMS,Outgoing,0
20101206,133749,Data,Outgoing,8
20101206,134308,SMS,Outgoing,0
20101206,135008,SMS,Incoming,0
20101206,135322,SMS,Incoming,0
20101206,135327,SMS,Outgoing,0
20101206,135334,Voice,Outgoing,0
20101206,135354,Voice,Outgoing,383
20101206,135444,SMS,Incoming,0
20101206,140041,Voice,Incoming,215
20101206,150729,Voice,Outgoing,0
20101206,172218,Voice,Incoming,286
20101206,175821,SMS,Incoming,0
20101206,185826,SMS,Outgoing,0
20101206,190140,SMS,Incoming,0
20101206,190547,Voice,Outgoing,0
20101206,190815,SMS,Outgoing,0
20101206,201406,Voice,Incoming,41
20101206,212649,SMS,Incoming,0
20101206,213127,SMS,Outgoing,0
20101206,215004,SMS,Outgoing,0
20101206,215653,SMS,Incoming,0
20101206,220243,SMS,Outgoing,0
20101207,075817,Voice,Incoming,204
20101207,085438,SMS,Outgoing,0
20101207,085803,SMS,Incoming,0
20101207,124747,SMS,Incoming,0
20101207,131546,SMS,Incoming,0
20101207,131749,SMS,Outgoing,0
20101207,132104,SMS,Incoming,0
20101207,132226,SMS,Outgoing,0
20101207,133918,SMS,Incoming,0
20101207,151501,Voice,Incoming,75
20101207,151849,SMS,Outgoing,0
20101207,152132,SMS,Incoming,0
20101207,152947,Voice,Missed call,0
20101207,154936,SMS,Incoming,0
20101207,155737,Voice,Outgoing,146
20101207,160028,Voice,Outgoing,22
20101207,202257,SMS,Outgoing,0
20101207,205732,SMS,Incoming,0
20101207,210032,SMS,Outgoing,0
20101207,211157,SMS,Incoming,0
20101207,211607,SMS,Outgoing,0
20101207,213029,SMS,Outgoing,0
20101207,213713,SMS,Incoming,0
20101207,220900,SMS,Outgoing,0
20101207,221520,SMS,Incoming,0
20101208,001644,SMS,Outgoing,0
20101208,062619,SMS,Incoming,0
20101208,073548,SMS,Outgoing,0
20101208,104938,SMS,Outgoing,0
20101208,115524,Voice,Outgoing,106
20101208,122840,SMS,Incoming,0
20101208,122958,SMS,Outgoing,0
20101208,133422,SMS,Outgoing,0
20101208,170927,Voice,Outgoing,19
20101208,171231,SMS,Incoming,0
20101208,172313,SMS,Incoming,0
20101208,172554,SMS,Outgoing,0
20101208,172757,SMS,Incoming,0
20101208,173351,SMS,Outgoing,0
20101208,173743,SMS,Outgoing,0
20101208,173954,SMS,Incoming,0
20101208,174214,SMS,Outgoing,0
20101208,183510,SMS,Incoming,0
20101208,183651,SMS,Outgoing,0
20101208,183839,SMS,Incoming,0
20101208,184245,SMS,Outgoing,0
20101208,184917,SMS,Outgoing,0
20101208,185301,SMS,Incoming,0
20101208,185448,SMS,Outgoing,0
20101208,185529,SMS,Incoming,0
20101208,185922,SMS,Outgoing,0
20101208,190346,SMS,Incoming,0
20101208,202957,SMS,Outgoing,0
20101208,203104,SMS,Incoming,0
20101208,204854,SMS,Outgoing,0
20101208,214011,SMS,Outgoing,0
20101208,214101,SMS,Outgoing,0
20101208,214157,SMS,Incoming,0
20101208,215033,SMS,Incoming,0
20101208,221220,SMS,Outgoing,0
20101208,222040,SMS,Outgoing,0
20101208,222928,SMS,Outgoing,0
20101209,065349,SMS,Outgoing,0
20101209,070427,SMS,Incoming,0
20101209,124044,SMS,Incoming,0
20101209,144539,SMS,Outgoing,0
20101209,151931,Voice,Incoming,0
20101209,152015,SMS,Outgoing,0
20101209,153110,Voice,Outgoing,5
20101209,153246,Voice,Incoming,133
